path,size,mtime,indexed_at,status,measured_type,declared_type,type_agrees,imagetyp,exptime,gain,offset,set_temp,ccd_temp,date_obs,object,bayerpat,egain_hdr,focallen,xbinning,instrume,creator,naxis1,naxis2,bitpix,level,sigma,block_spread,tail_frac,clump_frac,clump_h,clump_v,mult16_frac,sat_frac,med_r,sig_r,med_g1,sig_g1,med_g2,sig_g2,med_b,sig_b
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223433_0044.fit,16591680,1755203672.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:32.776587,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003271484375,0.00912106135986733,0.00912106135986733,0.00912106135986733,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223434_0045.fit,16591680,1755203674.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:34.250482,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030707465277777777,0.00265017667844523,0.00441696113074205,0.00265017667844523,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223436_0046.fit,16591680,1755203676.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:35.719518,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030368381076388887,0.004912907548012505,0.004912907548012505,0.0080393032603841,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223437_0047.fit,16591680,1755203676.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:37.189156,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003081597222222222,0.007042253521126761,0.007042253521126761,0.007042253521126761,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223439_0048.fit,16591680,1755203678.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:38.660101,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003106011284722222,0.0069868995633187774,0.0069868995633187774,0.007860262008733625,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223440_0049.fit,16591680,1755203680.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:40.134644,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.00299072265625,0.006349206349206349,0.00816326530612245,0.006349206349206349,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223442_0050.fit,16591680,1755203682.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:41.604011,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030707465277777777,0.00530035335689046,0.006183745583038869,0.00530035335689046,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223443_0051.fit,16591680,1755203682.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:43.076005,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030897352430555554,0.004828797190517998,0.004828797190517998,0.006145741878841089,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223444_0052.fit,16591680,1755203684.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:44.550651,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030436197916666667,0.008467023172905526,0.0106951871657754,0.008467023172905526,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223446_0053.fit,16591680,1755203686.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:46.022384,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003164333767361111,0.005143591941705958,0.005143591941705958,0.005143591941705958,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223447_0054.fit,16591680,1755203688.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:47.489832,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003205023871527778,0.005924672027084215,0.005924672027084215,0.00761743546339399,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223449_0055.fit,16591680,1755203688.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:48.970950,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0031290690104166666,0.005201560468140442,0.006068487212830516,0.005201560468140442,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223450_0056.fit,16591680,1755203690.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:50.442951,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030409071180555556,0.006244424620874219,0.006244424620874219,0.006244424620874219,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223452_0057.fit,16591680,1755203692.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:51.918912,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003110080295138889,0.00436109899694723,0.005233318796336677,0.00436109899694723,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223453_0058.fit,16591680,1755203692.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:53.385731,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003108723958333333,0.002617801047120419,0.002617801047120419,0.004363001745200698,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223455_0059.fit,16591680,1755203694.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:54.859960,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030748155381944446,0.004411116012351125,0.0061755624172915745,0.004411116012351125,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223456_0060.fit,16591680,1755203696.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:56.341845,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0031290690104166666,0.006935413957520589,0.006935413957520589,0.007802340702210663,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223458_0061.fit,16591680,1755203698.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:57.841381,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.002996148003472222,0.0036215482118605704,0.0036215482118605704,0.005432322317790856,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223459_0062.fit,16591680,1755203698.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:34:59.315076,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030531141493055558,0.001776988005330964,0.001776988005330964,0.00444247001332741,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223501_0063.fit,16591680,1755203700.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:00.784304,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003152126736111111,0.004302925989672977,0.004302925989672977,0.0068846815834767644,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223502_0064.fit,16591680,1755203702.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:02.252021,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003119574652777778,0.006956521739130435,0.006956521739130435,0.006956521739130435,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223504_0065.fit,16591680,1755203704.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:03.720866,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003107367621527778,0.001745962461807071,0.008729812309035356,0.001745962461807071,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223505_0066.fit,16591680,1755203704.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:05.228251,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030992296006944445,0.00525164113785558,0.00525164113785558,0.00787746170678337,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223507_0067.fit,16591680,1755203706.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:06.703491,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003115505642361111,0.0043535045711798,0.0060949063996517195,0.0043535045711798,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223508_0068.fit,16591680,1755203708.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:08.180651,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0031358506944444446,0.0034602076124567475,0.0034602076124567475,0.006055363321799308,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223510_0069.fit,16591680,1755203710.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:09.649879,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003044976128472222,0.0026726057906458797,0.009799554565701559,0.0026726057906458797,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223511_0070.fit,16591680,1755203710.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:11.120973,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003091091579861111,0.00614304519526108,0.007020623080298377,0.00614304519526108,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223513_0071.fit,16591680,1755203712.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:12.588525,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030897352430555554,0.003511852502194908,0.003511852502194908,0.007901668129938543,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223514_0072.fit,16591680,1755203714.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:14.060920,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0031928168402777777,0.0033984706881903144,0.004248088360237893,0.0033984706881903144,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223515_0073.fit,16591680,1755203716.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:15.546405,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003046332465277778,0.008014247551202136,0.008014247551202136,0.012466607301869992,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223517_0074.fit,16591680,1755203716.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:17.021043,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030775282118055557,0.004407227853680035,0.004407227853680035,0.00617011899515205,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223518_0075.fit,16591680,1755203718.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:18.491820,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0031304253472222224,0.005199306759098787,0.005199306759098787,0.005199306759098787,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223520_0076.fit,16591680,1755203720.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:19.974616,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003139919704861111,0.006911447084233261,0.007775377969762419,0.006911447084233261,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223521_0077.fit,16591680,1755203722.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:21.444336,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003030056423611111,0.007162041181736795,0.007162041181736795,0.007162041181736795,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223523_0078.fit,16591680,1755203722.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:22.923105,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0031602647569444445,0.004291845493562232,0.0068669527896995704,0.004291845493562232,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223524_0079.fit,16591680,1755203724.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:24.397486,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030693901909722224,0.004418912947414936,0.004418912947414936,0.007512152010605391,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223526_0080.fit,16591680,1755203726.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:25.880080,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003081597222222222,0.00528169014084507,0.00528169014084507,0.007042253521126761,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223527_0081.fit,16591680,1755203726.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:27.354103,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0031494140625,0.004306632213608958,0.006029285099052541,0.004306632213608958,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223529_0082.fit,16591680,1755203728.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:28.827952,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003091091579861111,0.004387889425186486,0.004387889425186486,0.007020623080298377,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223530_0083.fit,16591680,1755203730.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:30.300419,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.003122287326388889,0.004344048653344918,0.007819287576020852,0.004344048653344918,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223532_0084.fit,16591680,1755203732.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:31.779255,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030097113715277777,0.0027039206849932404,0.004506534474988734,0.0027039206849932404,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223533_0085.fit,16591680,1755203732.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:33.250568,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030598958333333333,0.004432624113475178,0.0070921985815602835,0.004432624113475178,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
Z:\pix\_astro\raw\_by_type\bias\Bias_1.0ms_Bin1_20250814-223535_0086.fit,16591680,1755203734.0,2026-08-27T20:27:50,ok,bias,bias,True,Bias,0.00100000004749745,252.0,15.0,-10.0,-10.0,2025-08-14T20:35:34.728352,,RGGB,0.516568422317505,262.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1232.0,23.721599578857422,0.0,0.0030938042534722223,0.00263042525208242,0.00263042525208242,0.006137658921525646,1.0,0.0,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422,1232.0,23.721599578857422
